region_code,region_name,district_code,district_name,council_code,council_name,division_code,division_name,township_code,township_name,ward_code,ward_name,village_mtaa_code,village_mtaa_name
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118573,Dirma Ward,118809,Gawlol Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118573,Dirma Ward,118810,Qalosendo Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120111,Bassodagwaruk Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120117,Bassotu Ndogo Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120118,Bias Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120110,Dumbeta Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120113,Gichbod Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120114,Gidaghalellenda Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120116,Gishaji Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120115,Jorjaj Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118603,Dumbeta Ward,120112,Lamay Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118602,Ganana Ward,120106,Ganana A Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118602,Ganana Ward,120107,Ganana B Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118602,Ganana Ward,120108,Ganana C Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118602,Ganana Ward,120105,Katesh A Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118602,Ganana Ward,120109,Qedang'onyi Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118576,Gendabi Ward,118817,Gendabi Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118576,Gendabi Ward,118818,Harghushay Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118576,Gendabi Ward,118820,Sarjanda Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118576,Gendabi Ward,118819,Sebasi Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120126,Darajani Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120120,Gawal Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120121,Gwadaat Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120125,Idara Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120122,Jorodom Kati Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120123,Sora Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120119,Udamaschek Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118604,Jorodom Ward,120124,Yuded Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118601,Katesh Ward,120103,Gijega Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118601,Katesh Ward,120101,Hombap Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118601,Katesh Ward,120102,Katesh B Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118601,Katesh Ward,120100,Katesh Stendi Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118601,Katesh Ward,120104,Lamay Kitongoji
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118572,Mogitu Ward,118805,Gabadaw Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118572,Mogitu Ward,118806,Gidagamowd Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118572,Mogitu Ward,118807,Mogitu Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118574,Nangwa Ward,118813,Mlimani Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118574,Nangwa Ward,118811,Nangwa Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118574,Nangwa Ward,118812,Ngorongoro Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118575,Wareta Ward,118816,Bashang Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118575,Wareta Ward,118815,Getak Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118465,Katesh,118521,Katesh,118575,Wareta Ward,118814,Wareta Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118598,Gisambalang Ward,118889,Gisambalang Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118598,Gisambalang Ward,118891,Masusu Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118598,Gisambalang Ward,118890,Waama Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118598,Gisambalang Ward,118892,Waranga Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118600,Hidet Ward,118896,Bassotughang Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118600,Hidet Ward,118897,Hidet Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118600,Hidet Ward,118898,Orbesh Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118597,Simbay Ward,118888,Gemunda Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118597,Simbay Ward,118886,Gidagharbu Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118597,Simbay Ward,118887,Simbay Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118599,Sirop Ward,118894,Kinachere Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118599,Sirop Ward,118893,Matangarimo Village
100011,Manyara,118431,Hanang,118436,Hanang District Council,118469,Simbay,,,118599,Sirop Ward,118895,Sirop Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118553,Dosidosi Ward,118756,Dosidosi Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118553,Dosidosi Ward,118755,Esuguta Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118553,Dosidosi Ward,118757,Nchinila Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118552,Magungu Ward,118754,Emarti Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118552,Magungu Ward,118752,Magungu Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118552,Magungu Ward,118753,Nhati Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118551,Songambele Ward,118751,Orkine Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118448,Dosidosi,,,118551,Songambele Ward,118750,Songambele Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118568,Bwagamoyo Ward,119698,Jangwani Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118568,Bwagamoyo Ward,119700,Magubike Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118568,Bwagamoyo Ward,119701,Msakamsaka Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118568,Bwagamoyo Ward,119699,Msente Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118569,Kaloleni Ward,119702,Kaloleni Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118569,Kaloleni Ward,119705,Majengo Mapya Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118569,Kaloleni Ward,119703,Msikitini Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118569,Kaloleni Ward,119706,Shilangaa Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118569,Kaloleni Ward,119704,Vumilia Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118567,Kibaya Ward,119693,Bomani Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118567,Kibaya Ward,119697,Kanisani Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118567,Kibaya Ward,119696,Kibaya Kati Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118567,Kibaya Ward,119694,Mafichoni Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118567,Kibaya Ward,119695,Ngarenaro Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118550,Namelock Ward,118747,Kinua Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118550,Namelock Ward,118748,Laalala Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118550,Namelock Ward,118746,Namelock Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118550,Namelock Ward,118749,Njiapanda Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118549,Partimbo Ward,118745,Ilera Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118549,Partimbo Ward,118743,Kimana Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118549,Partimbo Ward,118744,Mbigiri Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118447,Kibaya,118519,Kibaya,118549,Partimbo Ward,118742,Partimbo Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118562,Kijungu Ward,118785,Kijungu Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118562,Kijungu Ward,118786,Lerug Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118562,Kijungu Ward,118787,Ngapapa Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118564,Lengatei Ward,118792,Engong'ongare Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118564,Lengatei Ward,118793,Lengatei Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118564,Lengatei Ward,118791,Lesoit Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118564,Lengatei Ward,118795,Olkitikiti Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118564,Lengatei Ward,118794,Zambia Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118563,Loolera Ward,118790,Amei Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118563,Loolera Ward,118789,Lembapuli Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118452,Kijungu,,,118563,Loolera Ward,118788,Loolera Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118449,Makame,,,118554,Makame Ward,118760,Irkiushbor Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118449,Makame,,,118554,Makame Ward,118759,Katikati Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118449,Makame,,,118554,Makame Ward,118758,Makame Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118449,Makame,,,118555,Ndedo Ward,118762,Irng'abolo Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118449,Makame,,,118555,Ndedo Ward,118761,Ndedo Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118571,Bwawani Ward,119711,Bwawani Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118571,Bwawani Ward,119712,Kivukoni Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118571,Bwawani Ward,119713,Majengo Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118571,Bwawani Ward,119714,Mji Mpya Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118558,Chapakazi Ward,118770,Chapakazi Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118558,Chapakazi Ward,118772,Engusero Engine Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118558,Chapakazi Ward,118771,Osteti Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118556,Engusero Ward,118764,Engusero Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118556,Engusero Ward,118765,Mdunku Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118556,Engusero Ward,118766,Nasetan Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118556,Engusero Ward,118763,Ngipa Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118570,Matui Ward,119709,Azimio A Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118570,Matui Ward,119710,Azimio B Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118570,Matui Ward,119708,Namanga Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118570,Matui Ward,119707,Soweto Kitongoji
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118557,Ndirgishi Ward,118769,Krash Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118557,Ndirgishi Ward,118767,Ndirgishi Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118450,Matui,118520,Matui,118557,Ndirgishi Ward,118768,Taigo Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118799,Chang'ombe Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118801,Mwanya Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118796,Ndaleta Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118797,Ndorokoni Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118798,Njoro Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118565,Njoro Ward,118800,Olpopong'i Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118566,Olboloti Ward,118804,Chekanao Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118566,Olboloti Ward,118802,Kiperesa Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118453,Olborot,,,118566,Olboloti Ward,118803,Mwitikira Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118560,Dongo Ward,118781,Chang'ombe Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118560,Dongo Ward,118779,Dongo Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118560,Dongo Ward,118780,Logoet Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118561,Laiseri Ward,118782,Enguserosidan Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118561,Laiseri Ward,118783,Laiseri Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118561,Laiseri Ward,118784,Ndotoi Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118773,Asamatwa Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118776,Chang'ombe Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118778,Loltepesi Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118777,Mesera Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118774,Olgira Village
100011,Manyara,118430,Kiteto,118435,Kiteto District Council,118451,Sunya,,,118559,Sunya Ward,118775,Sunya Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,225161,Endahagichan Ward,225512,Endadubu Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,225161,Endahagichan Ward,225514,Endahagichan Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,225161,Endahagichan Ward,225513,Miqaw Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,118620,Masieda Ward,118968,Endanyawish Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,118620,Masieda Ward,118967,Gembakw Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118490,Daudi,,,118620,Masieda Ward,118966,Masieda Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118606,Bashay Ward,118904,Bashay Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118606,Bashay Ward,118907,Dirim Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118606,Bashay Ward,118906,Harsha Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118606,Bashay Ward,118905,Yaeda Kati Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225150,Dinamu Ward,225463,Diyomat Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225150,Dinamu Ward,225466,Genda Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225150,Dinamu Ward,225467,Getagujo Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225150,Dinamu Ward,225465,Mamagi Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225150,Dinamu Ward,225464,Muslur Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118607,Dongobesh Ward,118909,Dongobeshi Chini Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118607,Dongobesh Ward,118908,Dongobesh Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118607,Dongobesh Ward,118910,Qaloda Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225148,Gidhim Ward,225455,Dumanang Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225148,Gidhim Ward,225457,Gidhim Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225148,Gidhim Ward,225456,Guye Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225148,Gidhim Ward,225454,Ng'orat Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225149,Tumati Ward,225461,Endesh Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225149,Tumati Ward,225458,Endoji Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225149,Tumati Ward,225459,Getesh Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225149,Tumati Ward,225460,Mongahay Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,225149,Tumati Ward,225462,Tumati Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118605,Yaeda Ampa Ward,118902,Arri Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118605,Yaeda Ampa Ward,118901,Hayeseng Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118605,Yaeda Ampa Ward,118903,Laghangesh Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118605,Yaeda Ampa Ward,118900,Mangisa Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118486,Dongobesh,,,118605,Yaeda Ampa Ward,118899,Yaeda Ampa Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,225051,Endagikot,,,225162,Masqaroda Ward,225516,Garbabi Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,225051,Endagikot,,,225162,Masqaroda Ward,225515,Harbanghet Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,225051,Endagikot,,,225162,Masqaroda Ward,225517,Masqaroda Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225502,Endalat Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225498,Endamilay Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225501,Endanachan Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225503,Murkuchida Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225500,Qalodaganway Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225157,Endamilay Ward,225499,Qandach Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225159,Eshkesh Ward,225508,Domanga Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225159,Eshkesh Ward,225507,Endagulda Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225159,Eshkesh Ward,225506,Eshkesh Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225155,Geterer Ward,225489,Endagaw Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225155,Geterer Ward,225486,Getanyamba Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225155,Geterer Ward,225490,Geterer Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225155,Geterer Ward,225487,Magong Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225155,Geterer Ward,225488,Mewadan Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225491,Dotina Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225497,Endamasak Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225492,Gidbiyo Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225495,Haydarer Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225496,Semonyandi Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225494,Simhha Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,225156,Haydarer Ward,225493,Singu Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118940,Basonyagwe Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118941,Endaharghadatk Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118942,Gidarudagaw Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118938,Harar Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118937,Haydom Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118614,Haydom Ward,118939,Ng'wandakw Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118612,Labay Ward,118930,Basoderer Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118612,Labay Ward,118931,Labay Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118612,Labay Ward,118929,Qatabela Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118611,Maghang Ward,118927,Gidimadoy Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118611,Maghang Ward,118928,Maghang Barazani Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118611,Maghang Ward,118926,Maghang Juu Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118611,Maghang Ward,118925,Maghang Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118613,Maretadu Ward,118935,Garkawe Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118613,Maretadu Ward,118936,Maheri Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118613,Maretadu Ward,118933,Maretadu Chini Village
100011,Manyara,118432,Mbulu,118437,Mbulu District Council,118488,Haydom,,,118613,Maretadu Ward,118932,Maretadu Juu Village
